Crop Name,Area Name,Area of Land in acres,Amount of Production in Tons,Rainfall in MM,Year
Wheat,138,195.794,222.162,2,2009
Wheat,235,0,0,12.25,2009
Wheat,17,9.203,8.162,0,2009
Wheat,139,54.069,45.626,0,2009
Wheat,75,3.12,2.479,4.75,2009
Wheat,76,13.154,11.028,3.59,2009
Wheat,77,2.572,1.803,3.59,2009
Wheat,78,6.85,5.423,3.59,2009
Wheat,79,0.383,0.329,3.59,2009
Wheat,18,0.466,0.387,5,2009
Wheat,146,2.628,2.096,5,2009
Wheat,150,16.702,12.678,0,2009
Wheat,80,116.863,142.186,3.59,2009
Wheat,25,0.524,0.386,12.27,2010
Wheat,26,0,0,12.27,2010
Wheat,27,0.001,0,12.27,2010
Wheat,20,1.938,1.161,23,2010
Wheat,28,8.609,4.843,23,2010
Wheat,29,6.622,3.618,11.75,2010
Wheat,1,2.934,2.683,5.75,2010
Wheat,30,7.125,6.348,5.75,2010
Wheat,31,16.39,11.166,12.27,2010
Wheat,32,3.627,3.435,11,2010
Wheat,2,0.02,0.006,16.25,2010
Wheat,33,0.02,0.006,16.25,2010
Wheat,34,10.814,35.846,12.27,2010
Wheat,4,6.274,5.588,7,2010
Wheat,35,26.291,20.189,7,2010
Wheat,36,0,0,20.75,2010
Wheat,5,0.866,1.254,32.25,2010
Wheat,37,11.059,10.104,32.25,2010
Wheat,6,52.13,55.104,0.25,2010
Wheat,38,219.95,217.798,0.25,2010
Wheat,7,62.597,58.653,20,2010
Wheat,39,131.575,131.779,20,2010
Wheat,40,0.179,0.124,19.75,2010
Wheat,41,5.624,5.088,12.27,2010
Wheat,42,0.402,0.246,12.27,2010
Wheat,43,10.666,11.753,12.27,2010
Wheat,44,1.496,1.058,12.27,2010
Wheat,45,0.009,0.019,12.27,2010
Wheat,21,10.625,8.869,12.27,2010
Wheat,230,12.924,11.199,12.27,2010
Wheat,8,9.445,10.992,11,2010
Wheat,46,52.919,51.413,12.27,2010
Wheat,47,16.359,15.712,12.27,2010
Wheat,48,4.191,3.665,12.27,2010
Wheat,49,0,0,12.27,2010
Wheat,9,0.353,0.381,3.75,2010
Wheat,50,3.411,3.545,3.75,2010
Wheat,10,7.613,4.153,12.27,2010
Wheat,51,15.212,5.473,12.27,2010
Wheat,52,22.547,18.488,12.27,2010
Wheat,11,31.434,27.69,12.27,2010
Wheat,53,75.988,100.11,12.27,2010
Wheat,54,0.222,0.1,12.27,2010
Wheat,55,3.392,2.782,12.27,2010
Wheat,56,8.904,10.563,2.5,2010
Wheat,57,20.765,18.664,12.27,2010
Wheat,58,3.51,3.436,12.27,2010
Wheat,59,0.215,0.11,12.27,2010
Wheat,60,33.74,36.574,12.27,2010
Wheat,61,0.555,0.53,12.27,2010
Wheat,81,3.639,3.502,12.5,2010
Wheat,63,6.35,6.045,12.27,2010
Wheat,64,3.462,2.597,12.27,2010
Wheat,65,2.264,2.041,12.27,2010
Wheat,66,65.6,74.33,12.27,2010
Wheat,67,37.258,35.01,12.27,2010
Wheat,68,7.599,1.32,12.27,2010
Wheat,69,11.024,9.572,12.27,2010
Wheat,70,27.687,26.213,12.27,2010
Wheat,13,0.079,0.034,12.27,2010
Wheat,71,0.48,0.258,12.27,2010
Wheat,14,78.898,66.835,12.27,2010
Wheat,135,85.627,72.064,12.27,2010
Wheat,72,42.642,34.707,12.27,2010
Wheat,15,0.013,0.006,9.5,2010
Wheat,137,0.014,0.006,9.5,2010
Wheat,73,0.04,0.045,12.27,2010
Wheat,74,38.754,39.35,12.27,2010
Wheat,16,67.923,67.894,11,2010
Wheat,138,198.468,203.447,11,2010
Wheat,235,0,0,17.75,2010
Wheat,17,9.149,8.275,1.5,2010
Wheat,139,51.736,44.205,1.5,2010
Wheat,75,2.534,2.778,4.75,2010
Wheat,76,10.654,11.46,12.27,2010
Wheat,77,2.299,2.33,12.27,2010
Wheat,78,6.729,5.229,12.27,2010
Wheat,79,0.37,0.333,12.27,2010
Wheat,18,0.5,0.359,14,2010
Wheat,146,2.581,1.86,14,2010
Wheat,150,15.842,13.341,17,2010
Wheat,80,125.178,127.987,12.27,2010
Wheat,25,0.533,0.518,1.61,2011
Wheat,26,0,0,1.61,2011
Wheat,27,0,0,1.61,2011
Wheat,20,1.922,1.426,0.25,2011
Wheat,28,8.27,7.949,0.25,2011
Wheat,29,6.212,6.451,0,2011
Wheat,1,3.084,2.918,3,2011
Wheat,30,6.949,6.474,3,2011
Wheat,31,14.35,9.31,1.61,2011
Wheat,32,4.575,4.322,0.25,2011
Wheat,2,0.018,0.006,0,2011
Wheat,33,0.018,0.006,0,2011
Wheat,34,12.87,17.222,1.61,2011
Wheat,4,6.004,4.964,0,2011
Wheat,35,24.929,18.596,0,2011
Wheat,36,0,0,4,2011
Wheat,5,0.715,0.565,0,2011
Wheat,37,6.67,4.91,0,2011
Wheat,6,42.092,46.696,7.75,2011
Wheat,38,196.88,234.544,7.75,2011
Wheat,7,63.811,72.338,0,2011
Wheat,39,129.128,142.971,0,2011
Wheat,40,0.145,0.119,2.5,2011
Wheat,41,4.192,3.687,1.61,2011
Wheat,42,0.36,0.273,1.61,2011
Wheat,43,10.42,11.964,1.61,2011
Wheat,44,0.672,0.565,1.61,2011
Wheat,45,0.014,0.012,1.61,2011
Wheat,21,9.713,8.988,1.61,2011
Wheat,230,12.111,11.223,1.61,2011
Wheat,8,7.692,7.795,0.25,2011
Wheat,46,50.893,52.959,0.25,2011
Wheat,47,16.95,18.532,1.61,2011
Wheat,48,3.865,3.556,1.61,2011
Wheat,49,0,0,1.61,2011
Wheat,9,0.306,0.282,1.75,2011
Wheat,50,3.587,3.539,1.75,2011
Wheat,10,4.79,3.31,1.61,2011
Wheat,51,9.28,6.449,1.61,2011
Wheat,52,21.534,22.466,1.61,2011
Wheat,11,33.555,45.654,1.61,2011
Wheat,53,83.355,112.571,1.61,2011
Wheat,54,0.203,0.113,1.61,2011
Wheat,55,3.504,3.139,1.61,2011
Wheat,56,8.724,10.277,0.25,2011
Wheat,57,20.1,20.55,1.61,2011
Wheat,58,2.51,1.884,1.61,2011
Wheat,59,0.08,0.053,1.61,2011
Wheat,60,36.93,49.695,1.61,2011
Wheat,61,0.37,0.28,1.61,2011
Wheat,81,3.317,2.4,3.25,2011
Wheat,63,6.151,6.082,1.61,2011
Wheat,64,0.542,0.368,1.61,2011
Wheat,65,2.173,1.54,1.61,2011
Wheat,66,61.24,74.75,1.61,2011
Wheat,67,37.63,36.619,1.61,2011
Wheat,68,4.49,3.139,1.61,2011
Wheat,69,9.714,9.268,1.61,2011
Wheat,70,35.775,41.798,1.61,2011
Wheat,13,0.088,0.062,1.61,2011
Wheat,71,0.436,0.294,1.61,2011
Wheat,14,76.465,82.858,1.61,2011
Wheat,135,82.434,88.052,1.61,2011
Wheat,72,40.43,43.524,1.61,2011
Wheat,15,0,0,1.5,2011
Wheat,137,0,0,1.5,2011
Wheat,73,0.122,0.06,1.61,2011
Wheat,74,38.09,40.535,1.61,2011
Wheat,16,68.057,87.008,1.75,2011
Wheat,138,202.702,240.175,1.75,2011
Wheat,235,0,0,0.5,2011
Wheat,17,8.241,7.577,5.25,2011
Wheat,139,47.185,46.137,5.25,2011
Wheat,75,2.748,2.739,0.25,2011
Wheat,76,8.083,7.857,1.61,2011
Wheat,77,2.398,2.235,1.61,2011
Wheat,78,5.969,5.194,1.61,2011
Wheat,79,0.124,0.096,1.61,2011
Wheat,18,0.413,0.335,0.75,2011
Wheat,146,1.289,1.049,0.75,2011
Wheat,150,15.275,15.058,0.75,2011
Wheat,80,114.358,144.324,1.61,2011
Wheat,25,0.51,0.473,15.49,2012
Wheat,22,0,0,15.49,2012
Wheat,27,0,0,15.49,2012
Wheat,20,2.239,1.552,19.25,2012
Wheat,28,8.483,8.885,19.25,2012
Wheat,29,6.089,7.214,10.75,2012
Wheat,1,4.3,4.221,14,2012
Wheat,31,13.19,12.909,15.49,2012
Wheat,32,6.942,6.698,15.49,2012
Wheat,2,0.012,0.008,0.75,2012
Wheat,82,24.675,23.821,0.75,2012
Wheat,34,14.58,19.032,15.49,2012
Wheat,4,4.14,3.933,30.5,2012
Wheat,36,0,0,3.5,2012
Wheat,5,0.586,0.513,21,2012
Wheat,83,217.43,245.699,21,2012
Wheat,6,46.92,59.355,2.75,2012
Wheat,7,75.41,90.695,37.25,2012
Wheat,40,0.135,0.114,5,2012
Wheat,41,5.274,5.057,15.49,2012
Wheat,42,0.333,0.238,15.49,2012
Wheat,43,14.285,17.991,15.49,2012
Wheat,44,0.606,0.477,15.49,2012
Wheat,45,0.03,0.033,15.49,2012
Wheat,21,14.725,15.005,15.49,2012
Wheat,8,11.527,13.158,24.5,2012
Wheat,47,18.974,20.568,15.49,2012
Wheat,48,3.834,3.606,15.49,2012
Wheat,23,0,0,15.49,2012
Wheat,9,1.37,1.102,41.5,2012
Wheat,84,170.279,207.232,41.5,2012
Wheat,10,5.22,3.65,15.49,2012
Wheat,52,26.033,28.064,15.49,2012
Wheat,11,40.471,52.315,15.49,2012
Wheat,54,0.17,0.097,15.49,2012
Wheat,55,3.821,3.805,15.49,2012
Wheat,56,13.833,17.045,32,2012
Wheat,57,27.221,32.688,15.49,2012
Wheat,58,2.71,2.348,15.49,2012
Wheat,59,0.2,0.2,15.49,2012
Wheat,60,43.13,55.108,15.49,2012
Wheat,61,0.281,0.215,15.49,2012
Wheat,62,3.487,2.671,9.25,2012
Wheat,63,9.95,10.295,15.49,2012
Wheat,64,0.624,0.426,15.49,2012
Wheat,65,3.44,2.363,15.49,2012
Wheat,66,64.672,84.057,15.49,2012
Wheat,67,53.512,68.573,15.49,2012
Wheat,68,5.14,3.613,15.49,2012
Wheat,69,8.8,9.204,15.49,2012
Wheat,70,46.042,58.674,15.49,2012
Wheat,13,0.086,0.062,5,2012
Wheat,14,81.792,107.713,15.49,2012
Wheat,72,42.244,52.635,15.49,2012
Wheat,15,0,0,20,2012
Wheat,73,0.125,0.086,15.49,2012
Wheat,74,42.72,51.331,15.49,2012
Wheat,16,73.957,97.422,27,2012
Wheat,85,335.52,430.922,27,2012
Wheat,24,0,0,5.75,2012
Wheat,17,6.942,7.053,15.49,2012
Wheat,139,271.604,337.113,15.49,2012
Wheat,75,2.546,2.493,40.75,2012
Wheat,76,13.894,17.55,15.49,2012
Wheat,77,4.378,4.53,15.49,2012
Wheat,78,7.411,6.656,15.49,2012
Wheat,79,0.104,0.08,15.49,2012
Wheat,18,0.367,0.35,14.5,2012
Wheat,86,1.277,1.107,14.5,2012
Wheat,150,16.364,15.515,26.25,2012
Wheat,80,131.57,171.94,15.49,2012
Wheat,25,0.481,0.495,3.36,2013
Wheat,22,0,0,3.36,2013
Wheat,27,0.008,0.003,3.36,2013
Wheat,20,2.539,1.956,1.5,2013
Wheat,28,9.726,10.443,1.5,2013
Wheat,29,6.784,8.159,2.25,2013
Wheat,1,4.307,4.283,5.5,2013
Wheat,31,4.573,3.984,3.36,2013
Wheat,32,3.088,3.15,0.75,2013
Wheat,2,0.011,0.007,0,2013
Wheat,82,11.392,10.565,0,2013
Wheat,34,13.92,18.352,3.36,2013
Wheat,4,3.475,3.226,1.5,2013
Wheat,36,0,0,0,2013
Wheat,5,0.743,0.71,3,2013
Wheat,83,218.494,257.287,3,2013
Wheat,6,47.39,59.773,2.5,2013
Wheat,7,79.946,102.805,3,2013
Wheat,40,0.113,0.122,0.75,2013
Wheat,41,8.85,8.245,3.36,2013
Wheat,42,0.306,0.205,3.36,2013
Wheat,43,13.98,18.097,3.36,2013
Wheat,44,1.114,0.921,3.36,2013
Wheat,45,0.126,0.113,3.36,2013
Wheat,21,19.776,20.485,3.36,2013
Wheat,8,10.112,12.339,5.25,2013
Wheat,47,17.921,20.657,3.36,2013
Wheat,48,3.825,3.615,3.36,2013
Wheat,23,0,0,3.36,2013
Wheat,9,0.647,0.555,2,2013
Wheat,84,165.347,198.632,3.36,2013
Wheat,10,4.11,2.878,3.36,2013
Wheat,52,28.066,31.188,3.36,2013
Wheat,11,41.327,49.811,3.36,2013
Wheat,54,0.058,0.026,3.36,2013
Wheat,55,3.625,4.21,3.36,2013
Wheat,56,12.82,16.51,2.5,2013
Wheat,57,26.211,28.745,3.36,2013
Wheat,58,2.191,2.037,3.36,2013
Wheat,59,0.238,0.214,3.36,2013
Wheat,60,42.836,54.524,3.36,2013
Wheat,61,0.138,0.097,3.36,2013
Wheat,62,4.815,4.934,4.5,2013
Wheat,63,9.22,10.528,3.36,2013
Wheat,64,0.574,0.382,3.36,2013
Wheat,65,1.02,0.811,3.36,2013
Wheat,66,63.867,82.128,3.36,2013
Wheat,67,72.637,93.108,3.36,2013
Wheat,68,4.573,3.115,3.36,2013
Wheat,69,9.734,10.806,3.36,2013
Wheat,70,46.521,60.535,3.36,2013
Wheat,13,0.074,0.05,3.36,2013
Wheat,14,96.169,122.338,3.36,2013
Wheat,72,41.5,53.924,3.36,2013
Wheat,15,0.093,0.039,1.25,2013
Wheat,73,0.176,0.173,3.36,2013
Wheat,74,41.863,49.489,3.36,2013
Wheat,16,72.822,92.475,5.5,2013
Wheat,85,374.843,473.852,5.5,2013
Wheat,24,0,0,0.5,2013
Wheat,17,8.15,9.297,3.5,2013
Wheat,139,280.054,350.762,3.5,2013
Wheat,75,2.672,2.626,4.25,2013
Wheat,76,11.895,14.27,3.36,2013
Wheat,77,3.137,3.309,3.36,2013
Wheat,78,14.695,15.37,3.36,2013
Wheat,79,0.181,0.134,3.36,2013
Wheat,18,0.213,0.19,1.75,2013
Wheat,86,1.746,1.459,1.75,2013
Wheat,150,16.607,17.153,3.75,2013
Wheat,80,132.739,173.319,3.36,2013
Wheat,25,0.729,0.81,6.11,2014
Wheat,22,0,0,6.11,2014
Wheat,27,0.047,0.025,6.11,2014
Wheat,20,3.498,3.125,3.75,2014
Wheat,87,12.651,13.654,3.75,2014
Wheat,29,8.354,9.951,4,2014
Wheat,1,4.588,4.525,11.5,2014
Wheat,31,4.463,3.788,6.11,2014
Wheat,32,2.713,2.959,5.25,2014
Wheat,2,0.01,0.005,9.25,2014
Wheat,82,10.782,9.968,9.25,2014
Wheat,34,16.677,22.404,6.11,2014
Wheat,4,3.433,3.07,2,2014
Wheat,36,0,0,7.25,2014
Wheat,5,0.783,0.716,3,2014
Wheat,83,187.755,228.222,3,2014
Wheat,6,51.605,66.399,7.75,2014
Wheat,7,81.647,103.773,3,2014
Wheat,40,0.101,0.105,3.5,2014
Wheat,88,6.491,6.113,6.11,2014
Wheat,42,0.213,0.156,6.11,2014
Wheat,43,18.469,23.819,6.11,2014
Wheat,44,1.055,0.853,6.11,2014
Wheat,21,21.09,22.617,6.11,2014
Wheat,8,7.531,9.403,4.75,2014
Wheat,89,0.185,0.167,6.11,2014
Wheat,47,17.325,22.57,6.11,2014
Wheat,48,2.653,2.67,6.11,2014
Wheat,23,0.001,0.001,6.11,2014
Wheat,9,1.267,1.323,6,2014
Wheat,84,162.889,207.217,6,2014
Wheat,10,3.523,2.525,6.11,2014
Wheat,52,28.749,36.475,6.11,2014
Wheat,90,40.03,51.999,6.11,2014
Wheat,54,0.037,0.017,6.11,2014
Wheat,55,3.481,4.099,6.11,2014
Wheat,56,12.067,15.427,3,2014
Wheat,57,23.732,27.709,6.11,2014
Wheat,58,2.802,2.814,6.11,2014
Wheat,59,0.203,0.187,6.11,2014
Wheat,60,42.83,57.155,6.11,2014
Wheat,61,0.062,0.043,6.11,2014
Wheat,12,3.736,3.415,10.5,2014
Wheat,182,30.774,31.289,10.5,2014
Wheat,63,9.084,9.925,6.11,2014
Wheat,64,0.56,0.397,6.11,2014
Wheat,65,0.7,0.623,6.11,2014
Wheat,66,62.37,81.204,6.11,2014
Wheat,67,69.48,90.176,6.11,2014
Wheat,68,3.165,2.434,6.11,2014
Wheat,69,11.866,14.023,6.11,2014
Wheat,70,49.799,63.22,6.11,2014
Wheat,13,0.024,0.023,6.11,2014
Wheat,14,101.845,126.403,6.11,2014
Wheat,72,41.17,53.433,6.11,2014
Wheat,15,0.3,0.124,0.75,2014
Wheat,73,0.267,0.262,6.11,2014
Wheat,74,41.11,48.261,6.11,2014
Wheat,16,70.898,93.684,6.75,2014
Wheat,85,377.247,478.266,6.75,2014
Wheat,24,0,0,8.25,2014
Wheat,17,8.247,9.672,6.5,2014
Wheat,91,295.075,377.541,6.5,2014
Wheat,75,3.684,3.919,7.75,2014
Wheat,76,10.79,13.774,6.11,2014
Wheat,77,2.783,2.822,6.11,2014
Wheat,78,15.614,16.383,6.11,2014
Wheat,79,0.598,0.455,6.11,2014
Wheat,18,0.382,0.276,8.5,2014
Wheat,86,2.238,1.771,8.5,2014
Wheat,19,15.029,15.893,6,2014
Wheat,80,143.466,187.325,6.11,2014
